codigo,label,poblacion,coordenadas
09197,Madrigalejo del Monte,160,Point(-3.7250317 42.1243897)
09198,Mahamud,107,Point(-3.940833333 42.119722222)
09199,Mambrilla de Castrejón,105,Point(-3.984722222 41.666944444)
09200,Mambrillas de Lara,54,Point(-3.461666666 42.094166666)
09201,Mamolar,27,Point(-3.361666666 41.926666666)
09202,Manciles,21,Point(-3.944166666 42.455555555)
09206,Mazuela,55,Point(-3.932777777 42.206666666)
09208,Mecerreyes,176,Point(-3.573611111 42.095277777)
09209,Medina de Pomar,6190,Point(-3.486666666 42.927777777)
09211,Melgar de Fernamental,1496,Point(-4.244444444 42.403333333)
09213,Merindad de Cuesta-Urria,263,Point(-3.421108848 42.861858113)
09214,Merindad de Montija,723,Point(-3.473889 43.065556)
09215,Merindad de Sotoscueva,399,Point(-3.641944444 43.058611111)
09216,Merindad de Valdeporres,412,Point(-3.740555555 43.010555555)
09217,Merindad de Valdivielso,384,Point(-3.546843583 42.8248387)
09218,Milagros,409,Point(-3.699166666 41.575277777)
09219,Miranda de Ebro,36622,Point(-2.933333333 42.683333333)
09220,Miraveche,92,Point(-3.199444444 42.674444444)
09221,Modúbar de la Emparedada,773,Point(-3.659722222 42.26)
09223,Monasterio de la Sierra,38,Point(-3.193333333 42.051111111)
09224,Monasterio de Rodilla,171,Point(-3.468888888 42.4575)
09225,Moncalvillo,77,Point(-3.199375 41.954444444)
09226,Monterrubio de la Demanda,55,Point(-3.1125 42.148055555)
09227,Montorio,138,Point(-3.776388888 42.584444444)
09228,Moradillo de Roa,167,Point(-3.791666666 41.551944444)
09229,Nava de Roa,202,Point(-3.965 41.613611111)
09230,Navas de Bureba,24,Point(-3.326666666 42.682222222)
09231,Nebreda,50,Point(-3.634722222 41.968888888)
09232,Neila,113,Point(-2.996944444 42.059722222)
09235,Olmedillo de Roa,188,Point(-3.933888888 41.783055555)
09236,Olmillos de Muñó,38,Point(-3.940277777 42.2025)
09236000000,Olmillos de Muñó,38,Point(-3.940277777 42.2025)
09238,Oña,938,Point(-3.413888888 42.734722222)
09238,Oña,938,Point(-3.41176884 42.73430475)
09238000000,Oña,938,Point(-3.413888888 42.734722222)
09238000000,Oña,938,Point(-3.41176884 42.73430475)
09238000600,Cornudilla,58,Point(-3.42608738 42.68247052)
09238000600,Cornudilla,59,Point(-3.42608738 42.68247052)
09238001200,Pino de Bureba,13,Point(-3.4323474 42.70518616)
09238001200,Pino de Bureba,15,Point(-3.4323474 42.70518616)
09238001200,Pino de Bureba,13,Point(-3.432155555 42.705444444)
09238001200,Pino de Bureba,15,Point(-3.432155555 42.705444444)
09239,Oquillas,52,Point(-3.703611111 41.831666666)
09241,Orbaneja Riopico,341,Point(-3.583333333 42.36)
09242,Padilla de Abajo,71,Point(-4.176666666 42.407777777)
09243,Padilla de Arriba,86,Point(-4.194722222 42.438055555)
09244,Padrones de Bureba,49,Point(-3.531944444 42.704722222)
09246,Palacios de la Sierra,662,Point(-3.126111111 41.963333333)
09247,Palacios de Riopisuerga,19,Point(-4.256944444 42.343611111)
09248,Palazuelos de la Sierra,95,Point(-3.459722222 42.211666666)
09249,Palazuelos de Muñó,52,Point(-3.988333333 42.196388888)
09250,Pampliega,281,Point(-3.9875 42.205833333)
09251,Pancorbo,431,Point(-3.110555555 42.635)
09253,Pardilla,109,Point(-3.71 41.550555555)
09255,Partido de la Sierra en Tobalina,75,Point(-3.233333333 42.716666666)
09256,Pedrosa de Duero,458,Point(-3.986944444 41.711666666)
09257,Pedrosa del Páramo,88,Point(-3.9725 42.442222222)
09258,Pedrosa del Príncipe,155,Point(-4.198888888 42.249166666)
09259,Pedrosa de Río Urbel,262,Point(-3.821111111 42.409444444)
09261,Peñaranda de Duero,470,Point(-3.4775 41.687222222)
09262,Peral de Arlanza,169,Point(-4.0775 42.075833333)
09265,Piérnigas,43,Point(-3.412777777 42.59)
09266,Pineda de la Sierra,92,Point(-3.297222222 42.215833333)
09267,Pineda Trasmonte,95,Point(-3.695555555 41.908611111)
09268,Pinilla de los Barruecos,100,Point(-3.305 41.918888888)
09269,Pinilla de los Moros,30,Point(-3.327222222 42.067777777)
09270,Pinilla Trasmonte,152,Point(-3.62 41.873333333)
09272,Poza de la Sal,278,Point(-3.501666666 42.666388888)
09273,Prádanos de Bureba,54,Point(-3.3475 42.502222222)
09274,Pradoluengo,1090,Point(-3.198611111 42.325)
09275,Presencio,212,Point(-3.900277777 42.187222222)
09276,La Puebla de Arganzón,565,Point(-2.831388888 42.766111111)
09277,Puentedura,117,Point(-3.582777777 42.041666666)
09279,Quemada,242,Point(-3.574722222 41.700277777)
09280,Quintanabureba,29,Point(-3.366666666 42.586666666)
09281,Quintana del Pidio,150,Point(-3.751388888 41.759444444)
09283,Quintanaélez,44,Point(-3.299166666 42.668611111)
09287,Quintanaortuño,297,Point(-3.683611111 42.449722222)
09288,Quintanapalla,123,Point(-3.534166666 42.408333333)
09289,Quintanar de la Sierra,1474,Point(-3.039444444 41.981388888)
09292,Quintanavides,65,Point(-3.424722222 42.481388888)
09294,Quintanilla de la Mata,109,Point(-3.767777777 41.988611111)
09295,Quintanilla del Coco,50,Point(-3.516666666 41.979166666)
09297,Las Quintanillas,386,Point(-3.843888888 42.3725)
09298,Quintanilla San García,66,Point(-3.193888888 42.549166666)
09301,Quintanilla Vivar,890,Point(-3.688888888 42.414444444)
09302,Rabanera del Pinar,94,Point(-3.194166666 41.8925)
09303,Rábanos,73,Point(-3.27 42.319722222)
09304,Rabé de las Calzadas,259,Point(-3.834166666 42.34)
09306,Rebolledo de la Torre,100,Point(-4.227222222 42.686944444)
09307,Redecilla del Camino,98,Point(-3.065 42.438055555)
09308,Redecilla del Campo,65,Point(-3.115 42.466666666)
09308000300,Sotillo de Rioja,26,Point(-3.089302777 42.461277777)
09309,Regumiel de la Sierra,304,Point(-2.987777777 41.955833333)
09310,Reinoso,21,Point(-3.381944444 42.511111111)
09311,Retuerta,56,Point(-3.5075 42.029722222)
09312,La Revilla y Ahedo,97,Point(-3.330833333 42.0125)
09314,Revilla del Campo,96,Point(-3.537222222 42.211388888)
09315,Revillarruz,621,Point(-3.651388888 42.231666666)
09316,Revilla Vallejera,112,Point(-4.134166666 42.146944444)
09317,Rezmondo,18,Point(-4.238611111 42.515833333)
09318,Riocavado de la Sierra,54,Point(-3.198055555 42.151944444)
09321,Roa,2276,Point(-3.926666666 41.698333333)
09323,Rojas,62,Point(-3.440833333 42.5775)
09325,Royuela de Río Franco,169,Point(-3.956666666 41.996666666)
09326,Rubena,207,Point(-3.574166666 42.387777777)
09327,Rublacedo de Abajo,37,Point(-3.502222222 42.553055555)
09327000200,Rublacedo de Arriba,16,Point(-3.51024 42.53274)
09328,Rucandio,72,Point(-3.542222222 42.751666666)
09329,Salas de Bureba,129,Point(-3.473888888 42.691666666)
09330,Salas de los Infantes,1959,Point(-3.281388888 42.023055555)
09332,Saldaña de Burgos,203,Point(-3.684558333 42.25765)
09334,Salinillas de Bureba,55,Point(-3.386666666 42.553055555)
09334000100,Buezo,7,Point(-3.407627777 42.557252777)
09335,San Adrián de Juarros,84,Point(-3.475 42.274166666)
09337,San Juan del Monte,163,Point(-3.521111111 41.684166666)
09338,San Mamés de Burgos,323,Point(-3.793888888 42.337222222)
09339,San Martín de Rubiales,137,Point(-3.993333333 41.6425)
09340,San Millán de Lara,61,Point(-3.345555555 42.136388888)
09343,Santa Cecilia,107,Point(-3.803055555 42.051944444)
09345,Santa Cruz de la Salceda,148,Point(-3.594722222 41.594722222)
09346,Santa Cruz del Valle Urbión,94,Point(-3.221666666 42.302777777)
09347,Santa Gadea del Cid,180,Point(-3.058888888 42.714722222)
09348,Santa Inés,153,Point(-3.7025 42.039444444)
09350,Santa María del Campo,508,Point(-3.974166666 42.131944444)
09351,Santa María del Invierno,70,Point(-3.4375 42.442777777)
09352,Santa María del Mercadillo,119,Point(-3.558888888 41.859722222)
09353,Santa María Ribarredonda,97,Point(-3.178055555 42.643333333)
09354,Santa Olalla de Bureba,38,Point(-3.440833333 42.476111111)
09355,Santibáñez de Esgueva,72,Point(-3.758611111 41.833333333)
09356,Santibáñez del Val,64,Point(-3.480555555 41.973888888)
09358,Santo Domingo de Silos,251,Point(-3.419722222 41.9625)
09360,San Vicente del Valle,26,Point(-3.161944444 42.336944444)
09361,Sargentes de la Lora,130,Point(-3.872777777 42.769166666)
09362,Sarracín,261,Point(-3.685277777 42.257222222)
09363,Sasamón,898,Point(-4.0416749 42.4180903)
09365,La Sequera de Haza,28,Point(-3.816944444 41.563611111)
09366,Solarana,73,Point(-3.66 41.97)
09368,Sordillos,23,Point(-4.106944444 42.461666666)
09369,Sotillo de la Ribera,468,Point(-3.826111111 41.776666666)
09372,Sotragero,300,Point(-3.713055555 42.409722222)
09373,Sotresgudo,413,Point(-4.176944444 42.578055555)
09373000700,Puentes de Amaya,0,Point(-4.19361773 42.65697469)
09374,Susinos del Páramo,115,Point(-3.925 42.471111111)
09375,Tamarón,52,Point(-3.990833333 42.2725)
09377,Tardajos,862,Point(-3.819166666 42.347222222)
09378,Tejada,35,Point(-3.536111111 41.952222222)
09380,Terradillos de Esgueva,58,Point(-3.842777777 41.819166666)
09381,Tinieblas de la Sierra,20,Point(-3.363055555 42.1725)
09382,Tobar,27,Point(-3.938333333 42.483611111)
09384,Tordómar,290,Point(-3.864722222 42.045833333)
09386,Torrecilla del Monte,79,Point(-3.694166666 42.093611111)
09387,Torregalindo,130,Point(-3.753333333 41.582222222)
09388,Torrelara,34,Point(-3.516388888 42.165833333)
09389,Torrepadre,68,Point(-3.936944444 42.043611111)
09390,Torresandino,565,Point(-3.91 41.829444444)
09391,Tórtoles de Esgueva,362,Point(-4.020833333 41.816388888)
09392,Tosantos,48,Point(-3.243333333 42.413611111)
09394,Trespaderne,721,Point(-3.39 42.802222222)
09395,Tubilla del Agua,126,Point(-3.8027737 42.7092207)
09396,Tubilla del Lago,164,Point(-3.586388888 41.801388888)
09398,Úrbel del Castillo,53,Point(-3.843611111 42.62)
09400,Vadocondes,368,Point(-3.573611111 41.639444444)
09403,Valdeande,103,Point(-3.527777777 41.834166666)
09405,Valdezate,115,Point(-3.930555555 41.601388888)
09406,Valdorros,377,Point(-3.708888888 42.171944444)
09407,Valmala,24,Point(-3.255 42.305277777)
09408,Vallarta de Bureba,41,Point(-3.204722222 42.588055555)
09409,Valle de Manzanedo,115,Point(-3.690555555 42.898888888)
09410,Valle de Mena,4155,Point(-3.283333333 43.1)
09411,Valle de Oca,160,Point(-3.316666666 42.433055555)
09411000300,Villalbos,14,Point(-3.329722222 42.444444444)
09411000300,Villalbos,14,Point(-3.33024137 42.44530309)
09412,Valle de Tobalina,877,Point(-3.270277777 42.793333333)
09413,Valle de Valdebezana,479,Point(-3.761111111 42.970833333)
09414,Valle de Valdelaguna,187,Point(-3.1325 42.0925)
09415,Valle de Valdelucio,342,Point(-4.092222222 42.718055555)
09416,Valle de Zamanzas,46,Point(-3.749722222 42.853333333)
09417,Vallejera,38,Point(-4.151388888 42.182222222)
09418,Valles de Palenzuela,74,Point(-4.076388888 42.119444444)
09419,Valluércanes,70,Point(-3.118888888 42.572777777)
09421,La Vid y Barrios,237,Point(-3.490277777 41.629444444)
09422,La Vid de Bureba,26,Point(-3.300555555 42.630833333)
09423,Vileña,23,Point(-3.323333333 42.621944444)
09424,Viloria de Rioja,38,Point(-3.100277777 42.425555555)
09425,Vilviestre del Pinar,511,Point(-3.078055555 41.951944444)
09427,Villadiego,1453,Point(-4.01 42.515833333)
09428,Villaescusa de Roa,95,Point(-4.016666666 41.733333333)
09429,Villaescusa la Sombría,61,Point(-3.418888888 42.415)
09430,Villaespasa,21,Point(-3.402222222 42.098888888)
09431,Villafranca Montes de Oca,117,Point(-3.309166666 42.386388888)
09432,Villafruela,140,Point(-3.913055555 41.916388888)
09433,Villagalijo,52,Point(-3.191666666 42.348611111)
09434,Villagonzalo Pedernales,1903,Point(-3.736388888 42.301388888)
09437,Villahoz,262,Point(-3.911944444 42.078333333)
09438,Villalba de Duero,720,Point(-3.745 41.682222222)
09439,Villalbilla de Burgos,1554,Point(-3.779166666 42.346944444)
09440,Villalbilla de Gumiel,73,Point(-3.626111111 41.806388888)
09441,Villaldemiro,92,Point(-3.984722222 42.246944444)
09442,Villalmanzo,409,Point(-3.7439776 42.0476806)
09443,Villamayor de los Montes,157,Point(-3.766111111 42.105555555)
09444,Villamayor de Treviño,59,Point(-4.119722222 42.459444444)
09445,Villambistia,44,Point(-3.261944444 42.406111111)
09446,Villamedianilla,9,Point(-4.146111111 42.160555555)
09447,Villamiel de la Sierra,43,Point(-3.4175 42.191388888)
09448,Villangómez,229,Point(-3.776111111 42.178611111)
09449,Villanueva de Argaño,117,Point(-3.932777777 42.379722222)
09450,Villanueva de Carazo,24,Point(-3.324444444 41.983055555)
09451,Villanueva de Gumiel,281,Point(-3.626111111 41.737222222)
09454,Villanueva de Teba,43,Point(-3.1625 42.648888888)
09455,Villaquirán de la Puebla,45,Point(-4.101388888 42.283055555)
09456,Villaquirán de los Infantes,154,Point(-4.008333333 42.226944444)
09458,Villariezo,731,Point(-3.732777777 42.269444444)
09460,Villasandino,179,Point(-4.1075 42.373333333)
09463,Villasur de Herreros,269,Point(-3.395 42.308055555)
09464,Villatuelda,41,Point(-3.881944444 41.815)
09466,Villaverde del Monte,112,Point(-3.814444444 42.160555555)
09467,Villaverde-Mogina,68,Point(-4.050555555 42.16)
09471,Villayerno Morquillas,208,Point(-3.639444444 42.395277777)
09472,Villazopeque,51,Point(-4.016388888 42.198611111)
09473,Villegas,83,Point(-4.015277777 42.469444444)
09476,Villoruebo,62,Point(-3.441388888 42.168333333)
09478,Vizcaínos,41,Point(-3.266944444 42.101388888)
09480,Zael,117,Point(-3.823888888 42.109444444)
09482,Zarzosa de Río Pisuerga,29,Point(-4.268611111 42.536111111)
09483,Zazuar,198,Point(-3.555 41.695833333)
09485,Zuñeda,58,Point(-3.226111111 42.604444444)
09901,Quintanilla del Agua y Tordueles,336,Point(-3.651944444 42.040833333)
09902,Valle de Santibáñez,482,Point(-3.783019444 42.480247222)
09903,Villarcayo de Merindad de Castilla la Vieja,4103,Point(-3.571944444 42.939166666)
09903003200,Villarcayo,3024,Point(-3.57245956 42.93848633)
09903003201,Villarcayo,3024,Point(-3.57245956 42.93848633)
09904,Valle de las Navas,549,Point(-3.636666666 42.454722222)
09905,Valle de Sedano,402,Point(-3.748888888 42.716944444)
09905000500,Moradillo de Sedano,13,Point(-3.69974851 42.70409105)
09905000500,Moradillo de Sedano,16,Point(-3.69974851 42.70409105)
09906,Merindad de Río Ubierna,1400,Point(-3.65 42.616666666)
09907,Alfoz de Quintanadueñas,2158,Point(-3.733333333 42.383333333)
09908,Valle de Losa,486,Point(-3.219166666 42.986666666)
10001,Abadía,337,Point(-5.975518 40.257481)
10002,Abertura,362,Point(-5.813619602 39.243932205)
10003,Acebo,567,Point(-6.716666666 40.2)
10004,Acehúche,808,Point(-6.633428377 39.802718128)
10005,Aceituna,569,Point(-6.332222222 40.149444444)
10006,Ahigal,1340,Point(-6.183333333 40.183333333)
10007,Albalá,647,Point(-6.185967673 39.25637484)
10008,Alcántara,1329,Point(-6.883888888 39.718611111)
10009,Alcollarín,259,Point(-5.738074119 39.244460244)
10010,Alcuéscar,2447,Point(-6.229444444 39.181111111)
10011,Aldeacentenera,603,Point(-5.6297341 39.527129)
10012,Aldea del Cano,609,Point(-6.3189052 39.2877875)
10013,La Aldea del Obispo,290,Point(-5.911388888 39.563611111)
10014,Aldeanueva de la Vera,1966,Point(-5.7002585 40.1292181)
10015,Aldeanueva del Camino,696,Point(-5.9300309 40.2584265)
10016,Aldehuela del Jerte,348,Point(-6.239420767 40.011979549)
10017,Alía,722,Point(-5.2175 39.448611111)
10018,Aliseda,1726,Point(-6.692897843 39.422542951)
10019,Almaraz,1594,Point(-5.6778882 39.8142995)
10020,Almoharín,1771,Point(-6.0440446 39.176366)
10021,Arroyo de la Luz,5495,Point(-6.5845773 39.4840338)
10022,Arroyomolinos de la Vera,424,Point(-5.853712493 40.053316469)
10023,Arroyomolinos,816,Point(-6.163055555 39.185555555)
10024,Baños de Montemayor,738,Point(-5.857222222 40.318333333)
10025,Barrado,383,Point(-5.881388888 40.084166666)
10026,Belvís de Monroy,774,Point(-5.609166666 39.819166666)
10027,Benquerencia,74,Point(-6.084444444 39.310555555)
10028,Berrocalejo,120,Point(-5.350277777 39.82)
10029,Berzocana,375,Point(-5.461944444 39.437777777)
10030,Bohonal de Ibor,488,Point(-5.484166666 39.784444444)
10031,Botija,184,Point(-6.073055555 39.345277777)
10032,Brozas,1718,Point(-6.778055555 39.6125)
10033,Cabañas del Castillo,406,Point(-5.5116665 39.5474363)
10034,Cabezabellosa,317,Point(-6.0 40.133055555)
10035,Cabezuela del Valle,2049,Point(-5.806405982 40.192650197)
10036,Cabrero,353,Point(-5.892398246 40.112813177)
10037,Cáceres,96651,Point(-6.371111111 39.473055555)
10038,Cachorrilla,83,Point(-6.669097034 39.915782853)
10039,Cadalso,394,Point(-6.540453094 40.237791985)
10040,Calzadilla,450,Point(-6.532536728 40.059766492)
10041,Caminomorisco,1097,Point(-6.290555555 40.326388888)
10042,Campillo de Deleitosa,82,Point(-5.5750201 39.7035177)
10043,Campo Lugar,790,Point(-5.771111111 39.195833333)
10044,Cañamero,1578,Point(-5.3888394 39.379676)
10045,Cañaveral,995,Point(-6.394143 39.7900292)
10046,Carbajo,183,Point(-7.1971099 39.603191)
10047,Carcaboso,1076,Point(-6.2124437 40.049528)
10048,Carrascalejo,223,Point(-5.2167746 39.6457683)
10049,Casar de Cáceres,4511,Point(-6.4171236 39.5614765)
10050,Casar de Palomero,991,Point(-6.2566105 40.2949671)
10051,Casares de las Hurdes,362,Point(-6.2883001 40.4401453)
10052,Casas de Don Antonio,167,Point(-6.2908476 39.2363894)
10053,Casas de Don Gómez,342,Point(-6.5999931 40.0081286)
10054,Casas del Castañar,583,Point(-5.9063634 40.1072944)
10055,Casas del Monte,761,Point(-5.960355 40.2024277)
10056,Casas de Millán,536,Point(-6.3290452 39.8175504)
10057,Casas de Miravete,106,Point(-5.7435701 39.7276481)
10058,Casatejada,1393,Point(-5.6814046 39.8855268)
10059,Casillas de Coria,354,Point(-6.6356409 39.965227)
10060,Castañar de Ibor,1020,Point(-5.4170221 39.6261851)
10061,Ceclavín,1769,Point(-6.7735895 39.8213711)
10062,Cedillo,453,Point(-7.502777777 39.651388888)
10063,Cerezo,147,Point(-6.2274913 40.2368992)
10064,Cilleros,1547,Point(-6.796111111 40.115833333)
10065,Collado de la Vera,274,Point(-5.7209445 40.0573294)
10066,Conquista de la Sierra,193,Point(-5.7342844 39.3509692)
10067,Coria,12001,Point(-6.537222222 39.981944444)
10068,Cuacos de Yuste,809,Point(-5.7240485 40.1044746)
10069,La Cumbre,815,Point(-5.9771372 39.4049805)
10070,Deleitosa,681,Point(-5.645833333 39.643611111)
10071,Descargamaría,105,Point(-6.486388888 40.303888888)
10072,Eljas,827,Point(-6.846111111 40.215833333)
10073,Escurial,855,Point(-5.885555555 39.169444444)
10075,Fresnedoso de Ibor,236,Point(-5.509166666 39.684444444)
10076,Galisteo,849,Point(-6.2677508 39.9759838)
10077,Garciaz,666,Point(-5.626666666 39.413611111)
10078,La Garganta,353,Point(-5.8229086 40.3284225)
10079,Garganta la Olla,874,Point(-5.7763778 40.110725)
10080,Gargantilla,346,Point(-5.9202326 40.2483033)
10081,Gargüera de la Vera,187,Point(-5.9275376 40.0612161)
10082,Garrovillas de Alconétar,1941,Point(-6.5494671 39.7131229)
10083,Garvín,101,Point(-5.3464648 39.7197146)
10084,Gata,1335,Point(-6.595833333 40.238888888)
10085,El Gordo,363,Point(-5.3431839 39.8649863)
10086,La Granja,313,Point(-5.9946107 40.2393229)
10087,Guadalupe,1722,Point(-5.327236 39.452301)
10088,Guijo de Coria,180,Point(-6.4631776 40.1012079)
10089,Guijo de Galisteo,1460,Point(-6.4117208 40.0936559)
10090,Guijo de Granadilla,497,Point(-6.163317 40.1937514)
10091,Guijo de Santa Bárbara,386,Point(-5.6553746 40.1537555)
10092,Herguijuela,264,Point(-5.7595078 39.3744638)
10093,Hernán-Pérez,401,Point(-6.4639674 40.2122236)
10094,Herrera de Alcántara,225,Point(-7.4061943 39.6388065)
